r_hour,Aggregate,Fridge$2752,Heat Pump & Washing Machine$2750,Kitchen Appliances & Garage$2753,Lower Bedrooms & Bathrooms$2751,Oven$2749
2014-07-17 01:00:00+00:00,0.09140466666666651,0.0393641666666666,0.0390958333333333,0.0129446666666666,0.0,0.0
2014-07-17 02:00:00+00:00,0.2224704999999999,0.1727983333333333,0.0361343333333333,0.0135378333333333,0.0,0.0
2014-07-17 03:00:00+00:00,0.1309309999999999,0.0858763333333333,0.033266,0.0117886666666666,0.0,0.0
2014-07-17 04:00:00+00:00,0.9610638333333332,0.0924188333333333,0.3211086666666667,0.0,0.0,0.5475363333333333
2014-07-17 05:00:00+00:00,1.0244141666666666,0.0446823333333333,0.9797318333333332,0.0,0.0,0.0
2014-07-17 06:00:00+00:00,1.0749955,0.0612911666666666,0.9661586666666666,0.0,0.0475456666666666,0.0
2014-07-17 07:00:00+00:00,1.1261599999999998,0.0934053333333333,0.8023411666666667,0.0681683333333333,0.1622451666666666,0.0
2014-07-17 08:00:00+00:00,0.8955626666666665,0.0671458333333333,0.5919391666666667,0.0409786666666666,0.195499,0.0
2014-07-17 09:00:00+00:00,1.2347786666666665,0.2131885,0.7434881666666666,0.0608881666666666,0.2172138333333333,0.0
2014-07-17 10:00:00+00:00,0.34694616666666656,0.1122393333333333,0.014475,0.0,0.2202318333333333,0.0
2014-07-17 11:00:00+00:00,0.9197491666666666,0.3103088333333333,0.3924013333333334,0.0,0.217039,0.0
2014-07-17 12:00:00+00:00,0.8731871666666665,0.1910585,0.4620733333333333,0.0,0.2200553333333333,0.0
2014-07-17 13:00:00+00:00,0.8651343333333333,0.1683578333333333,0.4694381666666667,0.0,0.2273383333333333,0.0
2014-07-17 14:00:00+00:00,1.1423109999999999,0.4292573333333332,0.4764348333333333,0.0,0.2366188333333333,0.0
2014-07-17 15:00:00+00:00,0.9665439999999998,0.2172838333333333,0.4975143333333333,0.0,0.2517458333333333,0.0
2014-07-17 16:00:00+00:00,1.3679473333333332,0.4463813333333333,0.6572574999999999,0.0,0.2643085,0.0
2014-07-17 17:00:00+00:00,1.4578353333333331,0.2950458333333333,0.883316,0.0,0.2794735,0.0
2014-07-17 18:00:00+00:00,1.4828586666666665,0.3481505,0.8506876666666667,0.0,0.2840204999999999,0.0
2014-07-17 19:00:00+00:00,2.1388621666666667,0.2585356666666666,1.769551,0.0736015,0.037174,0.0
2014-07-17 20:00:00+00:00,1.7135824999999998,0.1368013333333333,0.7361223333333332,0.0693936666666666,0.0038826666666666,0.7673825
2014-07-17 21:00:00+00:00,1.0775221666666666,0.046143,0.991848,0.0395311666666666,0.0,0.0
2014-07-17 22:00:00+00:00,0.1274373333333332,0.0501501666666666,0.0772871666666666,0.0,0.0,0.0
2014-07-17 23:00:00+00:00,0.10472449999999979,0.0767136666666666,0.0075376666666666,0.0204731666666666,0.0,0.0
2014-07-18 00:00:00+00:00,0.055038166666666596,0.0433066666666666,0.003328,0.0084035,0.0,0.0
2014-07-18 01:00:00+00:00,0.0693996666666666,0.0503965,0.0084621666666666,0.010541,0.0,0.0
2014-07-18 02:00:00+00:00,0.11148883333333319,0.0816706666666666,0.0090695,0.0207486666666666,0.0,0.0
2014-07-18 03:00:00+00:00,0.1265713333333332,0.0847506666666666,0.0177735,0.0240471666666666,0.0,0.0
2014-07-18 04:00:00+00:00,1.0130548333333331,0.0469154999999999,0.512073,0.0134025,0.0002693333333333,0.4403944999999999
2014-07-18 05:00:00+00:00,0.9468188333333333,0.0665965,0.4938716666666666,0.027807,0.0,0.3585436666666666
2014-07-18 06:00:00+00:00,1.537651333333333,0.0979661666666666,0.5465773333333332,0.0894046666666666,0.1750149999999999,0.6286881666666667
2014-07-18 07:00:00+00:00,0.5629451666666665,0.0754643333333333,0.072642,0.0401773333333333,0.3746615,0.0
2014-07-18 08:00:00+00:00,0.4549549999999999,0.0362596666666666,0.008438,0.0201046666666666,0.3901526666666667,0.0
2014-07-18 09:00:00+00:00,0.42913649999999987,0.0855468333333333,0.0145225,0.0269996666666666,0.3020675,0.0
2014-07-18 10:00:00+00:00,0.6889233333333331,0.2745675,0.1337256666666666,0.0058676666666666,0.2747624999999999,0.0
2014-07-18 11:00:00+00:00,1.2858319999999999,0.341399,0.6584391666666667,0.0125986666666666,0.2733951666666666,0.0
2014-07-18 12:00:00+00:00,1.1533338333333334,0.3960726666666667,0.4776823333333333,0.0,0.2795788333333333,0.0
2014-07-18 13:00:00+00:00,0.9473366666666665,0.2551551666666666,0.4067991666666666,0.0,0.2853823333333333,0.0
2014-07-18 14:00:00+00:00,1.1615728333333333,0.4450225,0.4180439999999999,0.0,0.2985063333333334,0.0
2014-07-18 15:00:00+00:00,1.1335266666666666,0.4202043333333333,0.4006846666666667,0.0,0.3126376666666667,0.0
2014-07-18 16:00:00+00:00,1.4611938333333336,0.4114306666666667,0.7284678333333334,0.0,0.3212953333333334,0.0
2014-07-18 17:00:00+00:00,1.3391056666666667,0.4362453333333334,0.5742106666666666,0.0,0.3286496666666666,0.0
2014-07-18 18:00:00+00:00,1.7679965000000002,0.42382,0.9981611666666668,0.0,0.3460153333333333,0.0
2014-07-18 19:00:00+00:00,1.9775579999999997,0.23205,1.5080306666666663,0.0760346666666666,0.1614426666666666,0.0
2014-07-18 20:00:00+00:00,1.4825356666666665,0.0741706666666666,1.237353,0.170766,0.000246,0.0
2014-07-18 21:00:00+00:00,1.475785,0.068407,0.0272441666666666,1.3801338333333333,0.0,0.0
2014-07-18 22:00:00+00:00,0.3472163333333333,0.020771,0.0131605,0.3132848333333333,0.0,0.0
2014-07-18 23:00:00+00:00,0.2589343333333333,0.0709835,0.0167315,0.1712193333333333,0.0,0.0
2014-07-19 00:00:00+00:00,0.5217661666666665,0.0753646666666666,0.4251445,0.021257,0.0,0.0
2014-07-19 01:00:00+00:00,0.0385633333333333,0.0234058333333333,0.0151575,0.0,0.0,0.0
2014-07-19 02:00:00+00:00,0.0820123333333333,0.0690643333333333,0.012948,0.0,0.0,0.0
2014-07-19 03:00:00+00:00,0.1144546666666666,0.0790418333333333,0.0186228333333333,0.01679,0.0,0.0
2014-07-19 04:00:00+00:00,1.0881971666666665,0.050134,1.0380631666666666,0.0,0.0,0.0
2014-07-19 05:00:00+00:00,1.4648033333333332,0.0525776666666666,1.2637338333333332,0.1484918333333333,0.0,0.0
2014-07-19 06:00:00+00:00,1.4728469999999998,0.1732816666666666,1.1975668333333334,0.0239191666666666,0.0780793333333333,0.0
2014-07-19 07:00:00+00:00,1.2247204999999999,0.1146366666666666,0.8361721666666667,0.0181343333333333,0.2557773333333333,0.0
2014-07-19 08:00:00+00:00,1.3768483333333335,0.0877023333333333,0.8974126666666667,0.1045531666666666,0.2871801666666667,0.0
2014-07-19 09:00:00+00:00,1.2556701666666665,0.0385315,0.9194565,0.0207771666666666,0.2769049999999999,0.0
2014-07-19 10:00:00+00:00,1.1601643333333334,0.0882675,0.7963418333333334,0.0196461666666666,0.2559088333333333,0.0
2014-07-19 11:00:00+00:00,0.3427828333333332,0.0925063333333333,0.0025715,0.0,0.2477049999999999,0.0
2014-07-19 12:00:00+00:00,0.2811119999999999,0.0419113333333333,0.009814,0.0,0.2293866666666666,0.0
2014-07-19 13:00:00+00:00,0.4368475,0.2047115,0.0185095,0.0,0.2136265,0.0
2014-07-19 14:00:00+00:00,0.3097983333333332,0.0765091666666666,0.017159,0.0,0.2161301666666666,0.0
2014-07-19 15:00:00+00:00,0.4542576666666666,0.2168223333333333,0.0126,0.0,0.2248353333333333,0.0
2014-07-19 16:00:00+00:00,0.4465339999999999,0.2132078333333333,0.006672,0.0,0.2266541666666666,0.0
2014-07-19 17:00:00+00:00,0.3630253333333333,0.1282433333333333,0.0081515,0.0,0.2266305,0.0
2014-07-19 18:00:00+00:00,0.7456899999999999,0.2692736666666666,0.2510928333333333,0.0,0.2253234999999999,0.0
2014-07-19 19:00:00+00:00,1.1113506666666666,0.0865903333333333,0.8573583333333333,0.0,0.167402,0.0
2014-07-19 20:00:00+00:00,1.1664881666666664,0.0888706666666666,0.973762,0.1038554999999999,0.0,0.0
2014-07-19 21:00:00+00:00,1.8210933333333332,0.0551538333333333,1.6317203333333334,0.0475308333333333,0.0005546666666666,0.0861336666666666
2014-07-19 22:00:00+00:00,2.0173628333333333,0.0545744999999999,0.4373513333333333,0.0111076666666666,0.0011093333333333,1.51322
2014-07-19 23:00:00+00:00,0.1880666666666666,0.1132023333333333,0.014593,0.0602713333333333,0.0,0.0
2014-07-20 00:00:00+00:00,0.18416766666666662,0.1679526666666666,0.016215,0.0,0.0,0.0
2014-07-20 01:00:00+00:00,0.48824666666666644,0.0299356666666666,0.3935353333333333,0.0118356666666666,0.05294,0.0
2014-07-20 02:00:00+00:00,0.2288604999999999,0.0631975,0.042923,0.1120423333333333,0.0106976666666666,0.0
2014-07-20 03:00:00+00:00,0.1137264999999999,0.0737,0.0257696666666666,0.0142568333333333,0.0,0.0
2014-07-20 04:00:00+00:00,2.406238833333333,0.0533481666666666,1.4335326666666666,0.0125316666666666,0.0027013333333333,0.904125
2014-07-20 05:00:00+00:00,1.4755463333333332,0.0908858333333333,1.3797728333333332,0.0048876666666666,0.0,0.0
2014-07-20 06:00:00+00:00,1.3152736666666667,0.0559796666666666,1.108278,0.0088673333333333,0.1421486666666666,0.0
2014-07-20 07:00:00+00:00,0.3431571666666665,0.0492095,0.0185486666666666,0.0104111666666666,0.2649878333333333,0.0
2014-07-20 08:00:00+00:00,0.4743143333333333,0.1762178333333333,0.0279558333333333,0.0,0.2701406666666667,0.0
2014-07-20 09:00:00+00:00,0.5603238333333331,0.2760123333333333,0.0275096666666666,0.0,0.2568018333333333,0.0
2014-07-20 10:00:00+00:00,0.5832088333333333,0.3244698333333333,0.0177235,0.0,0.2410155,0.0
2014-07-20 11:00:00+00:00,0.46667099999999995,0.2168445,0.0179305,0.0,0.231896,0.0
2014-07-20 12:00:00+00:00,0.6514813333333334,0.394803,0.0164065,0.0,0.2402718333333333,0.0
2014-07-20 13:00:00+00:00,0.4864604999999999,0.227909,0.019878,0.0,0.2386734999999999,0.0
2014-07-20 14:00:00+00:00,0.8671128333333333,0.2664938333333333,0.350278,0.0,0.250341,0.0
2014-07-20 15:00:00+00:00,0.9478078333333333,0.4047254999999999,0.2905956666666667,0.0,0.2524866666666667,0.0
2014-07-20 16:00:00+00:00,1.0658756666666667,0.518765,0.2760065,0.0,0.2711041666666667,0.0
2014-07-20 17:00:00+00:00,1.2237731666666667,0.4207399999999999,0.5251605,0.0,0.2778726666666667,0.0
2014-07-20 18:00:00+00:00,1.4542576666666664,0.4357834999999999,0.7291213333333333,0.0,0.2893528333333333,0.0
2014-07-20 19:00:00+00:00,1.5395524999999999,0.1106736666666666,1.2552238333333334,0.0657026666666666,0.1079523333333333,0.0
2014-07-20 20:00:00+00:00,2.1793794999999996,0.0712406666666666,1.0607163333333334,1.0468678333333332,0.0005546666666666,0.0
2014-07-20 21:00:00+00:00,1.5565901666666666,0.0693969999999999,0.7415548333333334,0.7456383333333334,0.0,0.0
2014-07-20 22:00:00+00:00,0.1222923333333333,0.06469,0.0423153333333333,0.015287,0.0,0.0
2014-07-20 23:00:00+00:00,0.075664,0.045158,0.030506,0.0,0.0,0.0
2014-07-21 00:00:00+00:00,0.4629639999999999,0.0444723333333333,0.3249213333333333,0.0935703333333333,0.0,0.0
2014-07-21 01:00:00+00:00,1.4666924999999997,0.0710205,1.3956719999999998,0.0,0.0,0.0
2014-07-21 02:00:00+00:00,1.3215595,0.0704345,1.251125,0.0,0.0,0.0
2014-07-21 03:00:00+00:00,1.1263946666666664,0.0735871666666666,1.0528075,0.0,0.0,0.0
2014-07-21 04:00:00+00:00,0.8268383333333332,0.0791751666666666,0.7437145000000001,0.0039486666666666,0.0,0.0
2014-07-21 05:00:00+00:00,0.8364371666666666,0.0637366666666666,0.764787,0.0079135,0.0,0.0
2014-07-21 06:00:00+00:00,1.2250661666666665,0.0581521666666666,0.7996676666666666,0.0229263333333333,0.34432,0.0
2014-07-21 07:00:00+00:00,1.8185101666666665,0.0840575,1.1241063333333334,0.0204323333333333,0.5899139999999999,0.0
2014-07-21 08:00:00+00:00,1.9509668333333332,0.1177233333333333,1.2504255,0.0275306666666666,0.5552873333333334,0.0
2014-07-21 09:00:00+00:00,1.8622428333333334,0.1054956666666666,1.2648446666666668,0.0093934999999999,0.482509,0.0
2014-07-21 10:00:00+00:00,0.9845443333333332,0.2184601666666666,0.0061315,0.0028011666666666,0.7571515,0.0
2014-07-21 11:00:00+00:00,0.9238306666666666,0.0605301666666666,0.0076755,0.0,0.855625,0.0
2014-07-21 12:00:00+00:00,0.9578433333333334,0.1867843333333333,0.010869,0.0,0.76019,0.0
2014-07-21 13:00:00+00:00,0.8271574999999999,0.0585811666666666,0.004043,0.0,0.7645333333333333,0.0
2014-07-21 14:00:00+00:00,0.9768993333333333,0.1894568333333333,0.002915,0.0,0.7845275,0.0
2014-07-21 15:00:00+00:00,0.6741358333333332,0.2355503333333333,0.0100065,0.0,0.4285789999999999,0.0
2014-07-21 16:00:00+00:00,0.8135051666666666,0.4238606666666666,0.0087195,0.0,0.380925,0.0
2014-07-21 17:00:00+00:00,0.8436751666666666,0.422849,0.0199295,0.0,0.4008966666666666,0.0
2014-07-21 18:00:00+00:00,1.1353508333333333,0.4182628333333333,0.2794253333333333,0.0,0.4376626666666667,0.0
2014-07-21 19:00:00+00:00,1.8525588333333336,0.3308831666666666,1.4142258333333335,0.0239981666666666,0.0834516666666666,0.0
2014-07-21 20:00:00+00:00,0.8426156666666667,0.0724458333333333,0.7184756666666667,0.0516941666666666,0.0,0.0
2014-07-21 21:00:00+00:00,0.060176999999999904,0.0361581666666666,0.011289,0.0127298333333333,0.0,0.0
2014-07-21 22:00:00+00:00,0.0593548333333333,0.0525708333333333,0.006784,0.0,0.0,0.0
2014-07-21 23:00:00+00:00,0.0731685,0.066976,0.0061925,0.0,0.0,0.0
2014-07-22 00:00:00+00:00,0.1968848333333331,0.0718864999999999,0.0066865,0.1177651666666666,0.0005466666666666,0.0
2014-07-22 01:00:00+00:00,0.1093676666666666,0.0764473333333333,0.0193425,0.0135778333333333,0.0,0.0
2014-07-22 02:00:00+00:00,0.07915283333333331,0.0773583333333333,0.0017945,0.0,0.0,0.0
2014-07-22 03:00:00+00:00,0.1877925,0.1858715,0.001921,0.0,0.0,0.0
2014-07-22 04:00:00+00:00,0.4681759999999999,0.0714986666666666,0.3966773333333333,0.0,0.0,0.0
2014-07-22 05:00:00+00:00,0.8024498333333333,0.0679003333333333,0.7064831666666667,0.0280663333333333,0.0,0.0
2014-07-22 06:00:00+00:00,1.3497698333333332,0.0692759999999999,0.7373496666666667,0.0,0.5431441666666668,0.0
2014-07-22 07:00:00+00:00,0.9233258333333332,0.0662713333333333,0.0231735,0.0346433333333333,0.7992376666666666,0.0
2014-07-22 08:00:00+00:00,0.8376164999999999,0.0700575,0.0236901666666666,0.0,0.7438688333333333,0.0
2014-07-22 09:00:00+00:00,0.8133818333333331,0.0736,0.0282661666666666,0.0742421666666666,0.6372734999999999,0.0
2014-07-22 10:00:00+00:00,2.445190333333333,0.4375055,0.0207433333333333,0.9967465,0.990195,0.0
2014-07-22 11:00:00+00:00,1.7204134999999998,0.4397825,0.0221661666666666,0.7553836666666666,0.5030811666666667,0.0
2014-07-22 12:00:00+00:00,0.9410191666666666,0.4339681666666666,0.0222063333333333,0.0,0.4848446666666667,0.0
2014-07-22 13:00:00+00:00,0.9049776666666667,0.404535,0.0215305,0.0,0.4789121666666667,0.0
2014-07-22 14:00:00+00:00,0.9129773333333333,0.4245825,0.0209385,0.0,0.4674563333333333,0.0
2014-07-22 15:00:00+00:00,0.9074695,0.431331,0.0187135,0.0,0.457425,0.0
2014-07-22 16:00:00+00:00,0.8988173333333331,0.4285981666666666,0.020424,0.0,0.4497951666666666,0.0
2014-07-22 17:00:00+00:00,0.894021,0.4281693333333333,0.0206945,0.0,0.4451571666666666,0.0
2014-07-22 18:00:00+00:00,1.1786688333333333,0.4290965,0.3237219999999999,0.0,0.4258503333333334,0.0
2014-07-22 19:00:00+00:00,2.578471166666666,0.3050895,2.115142833333333,0.0134275,0.1448113333333333,0.0
2014-07-22 20:00:00+00:00,0.7560526666666665,0.0647705,0.6284301666666666,0.0628519999999999,0.0,0.0
2014-07-22 21:00:00+00:00,0.08184233333333321,0.0626911666666666,0.0191511666666666,0.0,0.0,0.0
2014-07-22 22:00:00+00:00,0.1295271666666665,0.0941316666666666,0.0225616666666666,0.0128338333333333,0.0,0.0
2014-07-22 23:00:00+00:00,0.1231499999999999,0.0929833333333333,0.01723,0.0129366666666666,0.0,0.0
2014-07-23 00:00:00+00:00,0.1382951666666666,0.0917805,0.034813,0.0117016666666666,0.0,0.0
2014-07-23 01:00:00+00:00,0.2225816666666665,0.0736591666666666,0.0366744999999999,0.112248,0.0,0.0
2014-07-23 02:00:00+00:00,0.12192849999999979,0.0773783333333333,0.0317799999999999,0.0127701666666666,0.0,0.0
2014-07-23 03:00:00+00:00,0.1069479999999999,0.0753658333333333,0.0315821666666666,0.0,0.0,0.0
2014-07-23 04:00:00+00:00,0.7896993333333333,0.078255,0.54812,0.0120186666666666,0.0002613333333333,0.1510443333333333
2014-07-23 05:00:00+00:00,1.2808104999999999,0.0981401666666666,0.4903276666666666,0.0,0.002352,0.6899906666666668
2014-07-23 06:00:00+00:00,0.6825628333333331,0.0771195,0.5773283333333332,0.0168661666666666,0.0112488333333333,0.0
2014-07-23 07:00:00+00:00,1.2978916666666664,0.1558748333333333,0.9689113333333332,0.0944503333333333,0.0786551666666666,0.0
2014-07-23 08:00:00+00:00,0.6433081666666666,0.1099238333333333,0.3247283333333333,0.0773281666666666,0.1313278333333333,0.0
2014-07-23 09:00:00+00:00,0.2881413333333333,0.0772475,0.037085,0.0,0.1738088333333333,0.0
2014-07-23 10:00:00+00:00,0.2865456666666666,0.070959,0.0225228333333333,0.0,0.1930638333333333,0.0
2014-07-23 11:00:00+00:00,0.4981603333333331,0.2517804999999999,0.0249601666666666,0.0,0.2214196666666666,0.0
2014-07-23 12:00:00+00:00,0.4465048333333333,0.2011571666666667,0.0234141666666666,0.0,0.2219335,0.0
2014-07-23 13:00:00+00:00,0.41101183333333313,0.1617966666666666,0.0236639999999999,0.0,0.2255511666666666,0.0
2014-07-23 14:00:00+00:00,0.6138546666666665,0.3645116666666667,0.0219626666666666,0.0,0.2273803333333333,0.0
2014-07-23 15:00:00+00:00,0.5246248333333333,0.2671906666666667,0.0212501666666666,0.0,0.236184,0.0
2014-07-23 16:00:00+00:00,0.5376971666666666,0.2494778333333333,0.0213531666666666,0.0,0.2668661666666666,0.0
2014-07-23 17:00:00+00:00,1.0289074999999999,0.4120611666666666,0.3118186666666667,0.0,0.3050276666666667,0.0
2014-07-23 18:00:00+00:00,1.3725063333333334,0.4324718333333333,0.616422,0.0,0.3236125,0.0
2014-07-23 19:00:00+00:00,1.6308595,0.2641886666666667,1.2732181666666669,0.0145599999999999,0.0788926666666666,0.0
2014-07-23 20:00:00+00:00,0.17472383333333322,0.0664633333333333,0.0317608333333333,0.0764996666666666,0.0,0.0
2014-07-23 21:00:00+00:00,0.0841451666666665,0.0636861666666666,0.0204589999999999,0.0,0.0,0.0
2014-07-23 22:00:00+00:00,0.0800583333333333,0.0625608333333333,0.0174975,0.0,0.0,0.0
2014-07-23 23:00:00+00:00,0.08628116666666649,0.0548396666666666,0.0199931666666666,0.0114483333333333,0.0,0.0
2014-07-24 00:00:00+00:00,0.2944361666666666,0.186241,0.02467,0.0835251666666666,0.0,0.0
2014-07-24 01:00:00+00:00,0.0663968333333332,0.0648048333333333,0.0015919999999999,0.0,0.0,0.0
2014-07-24 02:00:00+00:00,0.10269583333333321,0.0673081666666666,0.0208436666666666,0.014544,0.0,0.0
2014-07-24 03:00:00+00:00,0.10600649999999981,0.0637969999999999,0.0304601666666666,0.0117493333333333,0.0,0.0
2014-07-24 04:00:00+00:00,0.6725478333333332,0.0629966666666666,0.6095511666666666,0.0,0.0,0.0
2014-07-24 05:00:00+00:00,0.8780013333333334,0.0831918333333333,0.5880575,0.206752,0.0,0.0
2014-07-24 06:00:00+00:00,0.9748719999999998,0.0685524999999999,0.5330401666666666,0.012089,0.3611903333333333,0.0
2014-07-24 07:00:00+00:00,0.4599008333333333,0.065224,0.0046335,0.047908,0.3421353333333333,0.0
2014-07-24 08:00:00+00:00,0.37175816666666656,0.0637356666666666,0.010029,0.024576,0.2734175,0.0
2014-07-24 09:00:00+00:00,1.282981,0.0808293333333333,0.0208058333333333,0.9530323333333334,0.2283135,0.0
2014-07-24 10:00:00+00:00,1.2064043333333334,0.071046,0.0208815,0.914376,0.2001008333333333,0.0
2014-07-24 11:00:00+00:00,0.2648468333333331,0.0678243333333333,0.0192604999999999,0.000246,0.1775159999999999,0.0
2014-07-24 12:00:00+00:00,0.43458833333333324,0.2382906666666666,0.0180615,0.0,0.1782361666666666,0.0
2014-07-24 13:00:00+00:00,0.36394116666666665,0.1619326666666666,0.0216865,0.0,0.180322,0.0
2014-07-24 14:00:00+00:00,0.38061166666666657,0.1790396666666666,0.0209735,0.0,0.1805985,0.0
2014-07-24 15:00:00+00:00,0.5721081666666665,0.3622886666666666,0.0197935,0.0,0.1900259999999999,0.0
2014-07-24 16:00:00+00:00,0.5301756666666666,0.311299,0.0203795,0.0,0.1984971666666666,0.0
2014-07-24 17:00:00+00:00,0.4347676666666666,0.2064151666666666,0.0207525,0.0,0.2076,0.0
2014-07-24 18:00:00+00:00,0.7770314999999998,0.2662226666666666,0.3010424999999999,0.0,0.2097663333333333,0.0
2014-07-24 19:00:00+00:00,1.593945,0.2226676666666666,1.3127186666666666,0.013238,0.0453206666666666,0.0
2014-07-24 20:00:00+00:00,1.2800516666666668,0.0664808333333333,1.1536411666666668,0.0599296666666666,0.0,0.0
2014-07-24 21:00:00+00:00,0.1316935,0.0572895,0.074404,0.0,0.0,0.0
2014-07-24 22:00:00+00:00,0.0849249999999999,0.0622118333333333,0.0227131666666666,0.0,0.0,0.0
2014-07-24 23:00:00+00:00,0.076625,0.061524,0.015101,0.0,0.0,0.0
2014-07-25 00:00:00+00:00,0.2002881666666666,0.0617138333333333,0.0169585,0.1216158333333333,0.0,0.0
