r_hour,Aggregate,Hot Water - Controlled$2102,Kitchen$2104,"Laundry, Fridge & Freezer$2105",Oven & Hob$2103
2014-06-01 15:00:00+00:00,0.0644276666666666,0.0,0.0,0.0644276666666666,0.0
2014-06-01 16:00:00+00:00,0.0988868333333333,0.0,0.0,0.0988868333333333,0.0
2014-06-01 17:00:00+00:00,0.084566,0.0,0.0,0.084566,0.0
2014-06-01 18:00:00+00:00,0.0786313333333333,0.0,0.0,0.0786313333333333,0.0
2014-06-01 19:00:00+00:00,0.1511646666666665,0.0,0.0616421666666666,0.0895224999999999,0.0
2014-06-01 20:00:00+00:00,0.24358316666666657,0.0,0.1702511666666666,0.073332,0.0
2014-06-01 21:00:00+00:00,0.1919245,0.0,0.0,0.1919245,0.0
2014-06-01 22:00:00+00:00,2.448950833333333,1.6248785,0.0719411666666666,0.7521311666666667,0.0
2014-06-01 23:00:00+00:00,3.9696523333333333,3.081786166666667,0.0,0.1104235,0.7774426666666666
2014-06-02 00:00:00+00:00,3.2087950000000003,3.0800078333333336,0.0,0.1287871666666666,0.0
2014-06-02 01:00:00+00:00,0.8667116666666665,0.7407058333333333,0.0104871666666666,0.1155186666666666,0.0
2014-06-02 02:00:00+00:00,0.9386388333333332,0.1007481666666666,0.7419271666666666,0.0959635,0.0
2014-06-02 03:00:00+00:00,0.5885165,0.0,0.4900998333333334,0.0984166666666666,0.0
2014-06-02 04:00:00+00:00,0.3127193333333332,0.0570746666666666,0.1046028333333333,0.1390255,0.0120163333333333
2014-06-02 05:00:00+00:00,0.8528026666666667,0.0,0.1742895,0.204586,0.4739271666666667
2014-06-02 06:00:00+00:00,0.1879954999999999,0.0,0.0362018333333333,0.1517936666666666,0.0
2014-06-02 07:00:00+00:00,0.21193449999999991,0.0,0.0714659999999999,0.1404685,0.0
2014-06-02 08:00:00+00:00,0.116405,0.0,0.0,0.116405,0.0
2014-06-02 09:00:00+00:00,0.0882938333333333,0.0,0.0,0.0882938333333333,0.0
2014-06-02 10:00:00+00:00,0.1476718333333333,0.0,0.0,0.1476718333333333,0.0
2014-06-02 11:00:00+00:00,0.1102355,0.0,0.0,0.1102355,0.0
2014-06-02 12:00:00+00:00,0.19021349999999998,0.100462,0.0,0.0897515,0.0
2014-06-02 13:00:00+00:00,3.1753621666666665,3.074111,0.0,0.1012511666666666,0.0
2014-06-02 14:00:00+00:00,1.1263975,1.0485743333333333,0.0,0.0778231666666666,0.0
2014-06-02 15:00:00+00:00,0.1028228333333333,0.0,0.0,0.1028228333333333,0.0
2014-06-02 16:00:00+00:00,0.1683319999999999,0.0,0.090899,0.0774329999999999,0.0
2014-06-02 17:00:00+00:00,0.1325051666666666,0.0,0.0313945,0.1011106666666666,0.0
2014-06-02 18:00:00+00:00,0.0725343333333333,0.0,0.0,0.0725343333333333,0.0
2014-06-02 19:00:00+00:00,0.21793733333333332,0.0,0.1188328333333333,0.0991045,0.0
2014-06-02 20:00:00+00:00,0.1267896666666666,0.0,0.0,0.1267896666666666,0.0
2014-06-02 21:00:00+00:00,0.0933526666666666,0.0,0.0,0.0933526666666666,0.0
2014-06-02 22:00:00+00:00,1.7162171666666663,1.6432223333333331,0.0,0.0729948333333333,0.0
2014-06-02 23:00:00+00:00,3.5369088333333334,3.0714181666666667,0.0,0.109326,0.3561646666666667
