r_hour,Aggregate,Hot Water - Controlled (HEMS)$2081,"Kitchen, Laundry & Ventilation$2084",Oven$2085,Spa (HEMS)$2080
2014-05-28 04:00:00+00:00,1.7661996666666664,1.4268626666666666,0.1197856666666666,0.0,0.2195513333333333
2014-05-28 05:00:00+00:00,2.8361729999999996,0.5678544999999999,0.2073703333333333,0.0,2.0609481666666665
2014-05-28 06:00:00+00:00,3.0043024999999997,0.7994441666666666,0.1926143333333333,0.1613726666666666,1.850871333333333
2014-05-28 07:00:00+00:00,2.2553955,0.0,0.1991625,1.2731055000000002,0.7831275000000001
2014-05-28 08:00:00+00:00,2.8857641666666662,0.9383458333333332,0.4373123333333333,0.0,1.510106
2014-05-28 09:00:00+00:00,1.7228024999999998,0.6795946666666667,0.4325878333333333,0.0,0.61062
2014-05-28 10:00:00+00:00,0.4835169999999999,0.3001791666666666,0.1833378333333333,0.0,0.0
2014-05-28 11:00:00+00:00,0.182608,0.0,0.182608,0.0,0.0
2014-05-28 12:00:00+00:00,0.5335073333333332,0.3244579999999999,0.2090493333333333,0.0,0.0
2014-05-28 13:00:00+00:00,0.1454945,0.0,0.1454945,0.0,0.0
2014-05-28 14:00:00+00:00,0.1256098333333333,0.0,0.1256098333333333,0.0,0.0
2014-05-28 15:00:00+00:00,0.1304145,0.0,0.1304145,0.0,0.0
2014-05-28 16:00:00+00:00,0.5930508333333333,0.4608488333333333,0.132202,0.0,0.0
2014-05-28 17:00:00+00:00,0.1328725,0.0,0.1328725,0.0,0.0
2014-05-28 18:00:00+00:00,0.1747131666666666,0.0,0.1292228333333333,0.0454903333333333,0.0
2014-05-28 19:00:00+00:00,0.32918516666666664,0.0,0.3105835,0.0186016666666666,0.0
2014-05-28 20:00:00+00:00,0.1229413333333333,0.0,0.1229413333333333,0.0,0.0
2014-05-28 21:00:00+00:00,0.1211656666666666,0.0,0.1211656666666666,0.0,0.0
2014-05-28 22:00:00+00:00,0.18667883333333318,0.0,0.1342341666666666,0.0,0.0524446666666666
2014-05-28 23:00:00+00:00,0.35151416666666657,0.0,0.1228093333333333,0.0,0.2287048333333333
2014-05-29 00:00:00+00:00,0.30583416666666663,0.0,0.1174316666666666,0.0,0.1884025
2014-05-29 01:00:00+00:00,0.5194973333333333,0.0,0.2360393333333333,0.089066,0.194392
2014-05-29 02:00:00+00:00,0.38228783333333316,0.0,0.1875751666666666,0.0,0.1947126666666666
2014-05-29 03:00:00+00:00,0.5688151666666665,0.1539493333333333,0.1211406666666666,0.0,0.2937251666666667
2014-05-29 04:00:00+00:00,1.7368546666666667,1.4248396666666667,0.1174768333333333,0.0,0.1945381666666666
2014-05-29 05:00:00+00:00,3.380818,0.5449803333333333,1.0464416666666667,0.0,1.789396
2014-05-29 06:00:00+00:00,3.688288,0.4739991666666667,1.0761541666666667,0.056889,2.0812456666666668
2014-05-29 07:00:00+00:00,3.4394081666666665,0.2675218333333333,1.2956178333333337,0.1472056666666666,1.729062833333333
2014-05-29 08:00:00+00:00,3.0646695,1.1363676666666664,0.6318493333333334,0.0,1.2964524999999998
2014-05-29 09:00:00+00:00,1.1898283333333333,0.2461016666666666,0.1259251666666666,0.0,0.8178015
2014-05-29 10:00:00+00:00,0.429551,0.3152521666666667,0.1142988333333333,0.0,0.0
2014-05-29 11:00:00+00:00,0.1221928333333333,0.0,0.1221928333333333,0.0,0.0
2014-05-29 12:00:00+00:00,0.1285278333333333,0.0,0.1285278333333333,0.0,0.0
2014-05-29 13:00:00+00:00,0.5045731666666666,0.376452,0.1281211666666666,0.0,0.0
2014-05-29 14:00:00+00:00,0.12519,0.0,0.12519,0.0,0.0
2014-05-29 15:00:00+00:00,0.1177191666666666,0.0,0.1177191666666666,0.0,0.0
2014-05-29 16:00:00+00:00,0.1204911666666666,0.0,0.1204911666666666,0.0,0.0
2014-05-29 17:00:00+00:00,0.5540625,0.3232018333333333,0.2308606666666667,0.0,0.0
2014-05-29 18:00:00+00:00,1.2020075,0.8571356666666666,0.2680675,0.0768043333333333,0.0
2014-05-29 19:00:00+00:00,0.1330878333333333,0.0,0.1330878333333333,0.0,0.0
2014-05-29 20:00:00+00:00,0.1302073333333333,0.0,0.1302073333333333,0.0,0.0
2014-05-29 21:00:00+00:00,0.1280435,0.0,0.1280435,0.0,0.0
2014-05-29 22:00:00+00:00,0.3533534999999999,0.0,0.1298973333333333,0.0,0.2234561666666666
2014-05-29 23:00:00+00:00,0.5443116666666666,0.1567845,0.141641,0.0,0.2458861666666666
2014-05-30 00:00:00+00:00,1.6903233333333332,1.1922718333333333,0.3133303333333333,0.0,0.1847211666666667
2014-05-30 01:00:00+00:00,0.6959373333333333,0.0,0.1435438333333333,0.0,0.5523935
2014-05-30 02:00:00+00:00,0.4603368333333332,0.0,0.1730144999999999,0.0,0.2873223333333333
2014-05-30 03:00:00+00:00,1.8415040000000003,0.3972715,0.1236076666666666,0.0,1.3206248333333337
2014-05-30 04:00:00+00:00,2.0936244999999993,0.0,0.1228786666666666,0.0,1.9707458333333328
2014-05-30 05:00:00+00:00,2.0373876666666666,0.0,0.2173005,0.0,1.8200871666666667
2014-05-30 06:00:00+00:00,1.3272446666666666,0.297253,0.134296,0.0,0.8956956666666667
2014-05-30 07:00:00+00:00,0.8962696666666665,0.1192001666666666,0.1299671666666666,0.0,0.6471023333333333
2014-05-30 08:00:00+00:00,0.7417568333333333,0.0,0.1287071666666666,0.0,0.6130496666666667
2014-05-30 09:00:00+00:00,1.5809081666666667,0.7643461666666665,0.5781115000000001,0.0,0.2384505
2014-05-30 10:00:00+00:00,0.9506676666666667,0.7593568333333334,0.1913108333333333,0.0,0.0
2014-05-30 11:00:00+00:00,0.5031088333333333,0.386303,0.1168058333333333,0.0,0.0
2014-05-30 12:00:00+00:00,0.1236955,0.0,0.1236955,0.0,0.0
2014-05-30 13:00:00+00:00,0.1246528333333333,0.0,0.1246528333333333,0.0,0.0
2014-05-30 14:00:00+00:00,0.4994123333333333,0.3755828333333333,0.1238295,0.0,0.0
2014-05-30 15:00:00+00:00,0.1182194999999999,0.0,0.1182194999999999,0.0,0.0
2014-05-30 16:00:00+00:00,0.1126144999999999,0.0,0.1126144999999999,0.0,0.0
2014-05-30 17:00:00+00:00,0.1218716666666666,0.0,0.1218716666666666,0.0,0.0
2014-05-30 18:00:00+00:00,0.5234561666666666,0.2741306666666667,0.2180911666666666,0.0312343333333333,0.0
2014-05-30 19:00:00+00:00,0.2853794999999999,0.0,0.267799,0.0175804999999999,0.0
2014-05-30 20:00:00+00:00,0.3907645,0.0,0.3907645,0.0,0.0
2014-05-30 21:00:00+00:00,0.3787293333333333,0.0,0.3787293333333333,0.0,0.0
2014-05-30 22:00:00+00:00,0.45770766666666673,0.0,0.4058801666666667,0.0,0.0518275
2014-05-30 23:00:00+00:00,2.2947656666666667,0.1369868333333333,0.4870164999999999,0.0,1.6707623333333332
2014-05-31 00:00:00+00:00,2.7993745,1.4326635,0.4624031666666666,0.0,0.9043078333333334
2014-05-31 01:00:00+00:00,3.3509398333333333,1.4255726666666666,0.3913611666666666,0.0,1.534006
2014-05-31 02:00:00+00:00,3.1988733333333332,1.4169926666666666,0.9674831666666668,0.0,0.8143974999999999
2014-05-31 03:00:00+00:00,2.1848601666666667,0.5709046666666667,0.3168825,0.0,1.297073
2014-05-31 04:00:00+00:00,1.3090078333333333,0.3295775,0.465486,0.0,0.5139443333333333
2014-05-31 05:00:00+00:00,1.5019721666666666,0.4090993333333333,0.2723311666666667,0.3776501666666666,0.4428915
2014-05-31 06:00:00+00:00,1.8604828333333334,0.2002466666666666,0.453092,1.0137428333333334,0.1934013333333333
2014-05-31 07:00:00+00:00,2.2516841666666667,0.9208538333333334,0.861167,0.356867,0.1127963333333333
2014-05-31 08:00:00+00:00,1.8790774999999997,1.3869865,0.2355008333333333,0.0298393333333333,0.2267508333333333
2014-05-31 09:00:00+00:00,1.5753526666666664,0.7620908333333333,0.2123591666666666,0.0,0.6009026666666667
2014-05-31 10:00:00+00:00,0.237528,0.0,0.237528,0.0,0.0
2014-05-31 11:00:00+00:00,0.5606006666666665,0.3453549999999999,0.2152456666666666,0.0,0.0
2014-05-31 12:00:00+00:00,0.1857156666666666,0.0,0.1857156666666666,0.0,0.0
2014-05-31 13:00:00+00:00,0.5532766666666666,0.3654911666666667,0.1877855,0.0,0.0
2014-05-31 14:00:00+00:00,0.2069481666666666,0.0,0.2069481666666666,0.0,0.0
2014-05-31 15:00:00+00:00,0.1478189999999999,0.0,0.1478189999999999,0.0,0.0
2014-05-31 16:00:00+00:00,0.130164,0.0,0.130164,0.0,0.0
2014-05-31 17:00:00+00:00,0.2221986666666666,0.0918516666666666,0.130347,0.0,0.0
2014-05-31 18:00:00+00:00,0.4896236666666667,0.3539336666666667,0.13569,0.0,0.0
2014-05-31 19:00:00+00:00,0.1321346666666666,0.0,0.1321346666666666,0.0,0.0
2014-05-31 20:00:00+00:00,0.3303923333333333,0.0,0.2675128333333333,0.0628795,0.0
2014-05-31 21:00:00+00:00,0.175444,0.0,0.175444,0.0,0.0
2014-05-31 22:00:00+00:00,0.3282963333333332,0.0,0.1307466666666666,0.0,0.1975496666666666
2014-05-31 23:00:00+00:00,2.436338666666667,0.1380165,0.3161361666666667,0.0,1.982186
2014-06-01 00:00:00+00:00,3.2600474999999998,1.3271346666666666,0.6739633333333334,0.0,1.2589495
2014-06-01 01:00:00+00:00,3.6342836666666662,1.4350383333333334,0.2987865,0.0,1.9004588333333328
2014-06-01 02:00:00+00:00,2.392372833333333,0.9214293333333332,0.1620091666666666,0.0,1.3089343333333334
2014-06-01 03:00:00+00:00,1.2032951666666665,0.1944151666666666,0.2874343333333333,0.0,0.7214456666666667
2014-06-01 04:00:00+00:00,2.0752646666666665,1.3939601666666668,0.2368003333333333,0.0,0.4445041666666666
2014-06-01 05:00:00+00:00,2.063371,0.4137918333333333,0.2920081666666667,1.1256865,0.2318845
2014-06-01 06:00:00+00:00,1.9892973333333333,0.9325571666666668,0.6487378333333332,0.0,0.4080023333333333
2014-06-01 07:00:00+00:00,1.8056128333333332,1.2090106666666665,0.1923421666666666,0.0,0.40426
2014-06-01 08:00:00+00:00,1.3585428333333334,0.0,0.1767158333333333,0.0,1.181827
2014-06-01 09:00:00+00:00,0.804209,0.0,0.1813228333333333,0.0,0.6228861666666666
2014-06-01 10:00:00+00:00,0.570604,0.382677,0.187927,0.0,0.0
2014-06-01 11:00:00+00:00,0.2397465,0.0,0.2397465,0.0,0.0
2014-06-01 12:00:00+00:00,0.6833516666666667,0.4094166666666667,0.273935,0.0,0.0
2014-06-01 13:00:00+00:00,0.1795008333333333,0.0,0.1795008333333333,0.0,0.0
2014-06-01 14:00:00+00:00,0.21596,0.0,0.21596,0.0,0.0
2014-06-01 15:00:00+00:00,0.1702813333333333,0.0,0.1702813333333333,0.0,0.0
2014-06-01 16:00:00+00:00,0.136963,0.0,0.136963,0.0,0.0
2014-06-01 17:00:00+00:00,0.47960466666666657,0.3508821666666666,0.1287225,0.0,0.0
2014-06-01 18:00:00+00:00,0.2206311666666666,0.0925811666666666,0.12805,0.0,0.0
2014-06-01 19:00:00+00:00,0.1434095,0.0,0.1434095,0.0,0.0
2014-06-01 20:00:00+00:00,0.3150116666666666,0.0,0.2452048333333333,0.0698068333333333,0.0
2014-06-01 21:00:00+00:00,0.1310645,0.0,0.1310645,0.0,0.0
2014-06-01 22:00:00+00:00,0.31894883333333324,0.0,0.1414611666666666,0.0,0.1774876666666666
2014-06-01 23:00:00+00:00,2.1419375,0.1248273333333333,0.2641885,0.0,1.7529216666666667
2014-06-02 00:00:00+00:00,3.231807,1.4252135,0.2608598333333333,0.0,1.5457336666666666
2014-06-02 01:00:00+00:00,2.883032833333333,0.9937615,0.3341666666666666,0.0,1.5551046666666666
2014-06-02 02:00:00+00:00,2.3024534999999995,0.9482743333333332,0.7244315,0.0,0.6297476666666666
2014-06-02 03:00:00+00:00,0.6205438333333333,0.0,0.2126723333333333,0.0,0.4078715
2014-06-02 04:00:00+00:00,0.9916849999999999,0.321776,0.2280898333333333,0.0,0.4418191666666666
2014-06-02 05:00:00+00:00,1.0805926666666665,0.0,0.7601061666666667,0.0,0.3204864999999999
2014-06-02 06:00:00+00:00,1.4813014999999998,0.0,1.0668936666666666,0.0,0.4144078333333333
2014-06-02 07:00:00+00:00,1.5943478333333334,0.3540946666666666,0.8058856666666667,0.0,0.4343675
2014-06-02 08:00:00+00:00,1.346683,0.0,0.551904,0.0,0.794779
2014-06-02 09:00:00+00:00,0.6125915,0.0,0.1820723333333333,0.0,0.4305191666666667
2014-06-02 10:00:00+00:00,0.6753981666666666,0.0,0.6753981666666666,0.0,0.0
2014-06-02 11:00:00+00:00,0.6196586666666666,0.438056,0.1816026666666666,0.0,0.0
2014-06-02 12:00:00+00:00,0.191612,0.0,0.191612,0.0,0.0
2014-06-02 13:00:00+00:00,0.1689456666666666,0.0,0.1689456666666666,0.0,0.0
2014-06-02 14:00:00+00:00,0.1797061666666666,0.0,0.1797061666666666,0.0,0.0
2014-06-02 15:00:00+00:00,0.1712083333333333,0.0,0.1712083333333333,0.0,0.0
2014-06-02 16:00:00+00:00,0.1760685,0.0,0.1760685,0.0,0.0
2014-06-02 17:00:00+00:00,0.33955633333333324,0.1247026666666666,0.2148536666666666,0.0,0.0
2014-06-02 18:00:00+00:00,1.127609,0.7661031666666667,0.2770069999999999,0.0844988333333333,0.0
2014-06-02 19:00:00+00:00,0.124846,0.0,0.124846,0.0,0.0
2014-06-02 20:00:00+00:00,0.1186196666666666,0.0,0.1186196666666666,0.0,0.0
2014-06-02 21:00:00+00:00,0.1392951666666666,0.0,0.1392951666666666,0.0,0.0
2014-06-02 22:00:00+00:00,0.30361216666666646,0.0,0.1376019999999999,0.0,0.1660101666666666
2014-06-02 23:00:00+00:00,2.254742166666667,0.0120713333333333,0.1442263333333333,0.0,2.0984445000000003
2014-06-03 00:00:00+00:00,2.301188,0.4622261666666666,0.3318201666666666,0.0,1.5071416666666666
2014-06-03 01:00:00+00:00,2.679443,1.1671053333333334,0.3976769999999999,0.0,1.1146606666666667
2014-06-03 02:00:00+00:00,1.8924276666666668,0.8442916666666667,0.4091851666666667,0.0,0.6389508333333335
2014-06-03 03:00:00+00:00,0.7745029999999999,0.3294718333333333,0.167721,0.0,0.2773101666666667
2014-06-03 04:00:00+00:00,1.8394903333333334,1.3941636666666668,0.2092056666666666,0.0,0.236121
2014-06-03 05:00:00+00:00,0.9920074999999998,0.0,0.2695456666666666,0.0,0.7224618333333332
2014-06-03 06:00:00+00:00,1.2364238333333333,0.8206716666666667,0.1291071666666666,0.0,0.286645
2014-06-03 07:00:00+00:00,0.8024064999999999,0.1224455,0.1343856666666666,0.0,0.5455753333333333
2014-06-03 08:00:00+00:00,2.0468206666666666,0.3221578333333333,0.4055568333333333,0.8637520000000001,0.455354
2014-06-03 09:00:00+00:00,0.557713,0.0,0.1604555,0.0,0.3972575
2014-06-03 10:00:00+00:00,0.9688681666666668,0.8447943333333334,0.1240738333333333,0.0,0.0
2014-06-03 11:00:00+00:00,0.515342,0.3828831666666666,0.1324588333333333,0.0,0.0
2014-06-03 12:00:00+00:00,0.3594119999999999,0.2388008333333333,0.1206111666666666,0.0,0.0
2014-06-03 13:00:00+00:00,0.1094101666666666,0.0,0.1094101666666666,0.0,0.0
2014-06-03 14:00:00+00:00,0.4572154999999999,0.3319533333333333,0.1252621666666666,0.0,0.0
2014-06-03 15:00:00+00:00,0.1242781666666666,0.0,0.1242781666666666,0.0,0.0
2014-06-03 16:00:00+00:00,0.1113631666666666,0.0,0.1113631666666666,0.0,0.0
2014-06-03 17:00:00+00:00,0.125414,0.0,0.125414,0.0,0.0
2014-06-03 18:00:00+00:00,0.6084955,0.4484106666666667,0.1600848333333333,0.0,0.0
2014-06-03 19:00:00+00:00,0.2599556666666666,0.0,0.1963775,0.0635781666666666,0.0
2014-06-03 20:00:00+00:00,0.1195446666666666,0.0,0.1195446666666666,0.0,0.0
2014-06-03 21:00:00+00:00,0.1279988333333333,0.0,0.1279988333333333,0.0,0.0
2014-06-03 22:00:00+00:00,0.3568499999999999,0.0,0.1419458333333333,0.178487,0.0364171666666666
2014-06-03 23:00:00+00:00,0.5236918333333331,0.1127031666666666,0.1365369999999999,0.0,0.2744516666666666
2014-06-04 00:00:00+00:00,1.7239946666666666,1.1064671666666666,0.4956456666666666,0.0,0.1218818333333333
2014-06-04 01:00:00+00:00,1.5382633333333333,0.9845745,0.4352816666666667,0.0,0.1184071666666666
2014-06-04 02:00:00+00:00,1.2385693333333334,0.8963143333333333,0.1392631666666667,0.0,0.2029918333333333
2014-06-04 03:00:00+00:00,1.4892815000000001,0.1188928333333333,0.1392225,0.0,1.231166166666667
2014-06-04 04:00:00+00:00,1.7030144999999999,0.373349,0.1274575,0.0,1.202208
2014-06-04 05:00:00+00:00,1.961635,0.0,0.2364035,0.0,1.7252315
2014-06-04 06:00:00+00:00,2.99208,1.127689,0.23003,0.0,1.6343610000000002
2014-06-04 07:00:00+00:00,1.525348333333333,0.553954,0.1293826666666666,0.0,0.8420116666666666
2014-06-04 08:00:00+00:00,0.6812561666666666,0.0,0.1294308333333333,0.0,0.5518253333333333
2014-06-04 09:00:00+00:00,0.9008269999999998,0.3833435,0.1149026666666666,0.0,0.4025808333333333
2014-06-04 10:00:00+00:00,0.1241156666666666,0.0,0.1241156666666666,0.0,0.0
2014-06-04 11:00:00+00:00,0.1274905,0.0,0.1274905,0.0,0.0
2014-06-04 12:00:00+00:00,0.122016,0.0,0.122016,0.0,0.0
2014-06-04 13:00:00+00:00,0.5467871666666666,0.4330828333333333,0.1137043333333333,0.0,0.0
2014-06-04 14:00:00+00:00,0.126304,0.0,0.126304,0.0,0.0
2014-06-04 15:00:00+00:00,0.1232919999999999,0.0,0.1232919999999999,0.0,0.0
2014-06-04 16:00:00+00:00,0.1101304999999999,0.0,0.1101304999999999,0.0,0.0
2014-06-04 17:00:00+00:00,0.1257406666666666,0.0,0.1257406666666666,0.0,0.0
2014-06-04 18:00:00+00:00,0.9838713333333333,0.6680098333333333,0.235779,0.0800825,0.0
2014-06-04 19:00:00+00:00,0.1107516666666666,0.0,0.1107516666666666,0.0,0.0
2014-06-04 20:00:00+00:00,0.126078,0.0,0.126078,0.0,0.0
2014-06-04 21:00:00+00:00,0.252414,0.0,0.252414,0.0,0.0
2014-06-04 22:00:00+00:00,0.42645449999999996,0.0,0.3887448333333334,0.0,0.0377096666666666
2014-06-04 23:00:00+00:00,2.14797,0.1171044999999999,0.165607,0.0,1.8652585
2014-06-05 00:00:00+00:00,3.516169333333333,1.3250776666666668,0.9249193333333332,0.0382405,1.2279318333333331
2014-06-05 01:00:00+00:00,2.055088333333333,0.1165031666666666,0.201685,0.0,1.7369001666666666
2014-06-05 02:00:00+00:00,0.6535931666666666,0.0,0.2044413333333333,0.0,0.4491518333333333
2014-06-05 03:00:00+00:00,1.0103499999999999,0.3732583333333333,0.2024491666666666,0.0,0.4346425
2014-06-05 04:00:00+00:00,0.6511509999999998,0.0,0.1880263333333333,0.0,0.4631246666666666
2014-06-05 05:00:00+00:00,1.0315736666666668,0.0,0.5953591666666668,0.0,0.4362145
2014-06-05 06:00:00+00:00,0.7692823333333332,0.075143,0.1460524999999999,0.0013613333333333,0.5467255
2014-06-05 07:00:00+00:00,1.5070428333333332,0.4149876666666666,0.1917033333333333,0.4085928333333333,0.491759
2014-06-05 08:00:00+00:00,1.687344833333333,0.8404486666666666,0.4923041666666666,0.0,0.3545919999999999
2014-06-05 09:00:00+00:00,1.8368103333333332,1.2955135,0.2837916666666666,0.1106384999999999,0.1468666666666666
2014-06-05 10:00:00+00:00,1.6243316666666663,1.4288176666666663,0.195514,0.0,0.0
2014-06-05 11:00:00+00:00,0.6746641666666666,0.558698,0.1159661666666666,0.0,0.0
2014-06-05 12:00:00+00:00,0.112469,0.0,0.112469,0.0,0.0
2014-06-05 13:00:00+00:00,0.5406271666666667,0.435373,0.1052541666666666,0.0,0.0
2014-06-05 14:00:00+00:00,0.1191468333333333,0.0,0.1191468333333333,0.0,0.0
2014-06-05 15:00:00+00:00,0.117404,0.0,0.117404,0.0,0.0
2014-06-05 16:00:00+00:00,0.1105548333333333,0.0,0.1105548333333333,0.0,0.0
2014-06-05 17:00:00+00:00,0.5347321666666666,0.4265396666666666,0.1081925,0.0,0.0
2014-06-05 18:00:00+00:00,0.3694123333333332,0.0510006666666666,0.2510738333333333,0.0673378333333333,0.0
2014-06-05 19:00:00+00:00,0.2451826666666666,0.0,0.2338,0.0113826666666666,0.0
2014-06-05 20:00:00+00:00,0.1282555,0.0,0.1282555,0.0,0.0
2014-06-05 21:00:00+00:00,0.1291706666666666,0.0,0.1291706666666666,0.0,0.0
2014-06-05 22:00:00+00:00,0.2726923333333332,0.0,0.1404091666666666,0.0,0.1322831666666666
2014-06-05 23:00:00+00:00,1.1016028333333332,0.0947191666666666,0.1718615,0.0,0.8350221666666667
2014-06-06 00:00:00+00:00,1.7300328333333335,1.1116248333333336,0.3197946666666666,0.0,0.2986133333333333
2014-06-06 01:00:00+00:00,1.845185,0.9336706666666666,0.1499313333333333,0.0,0.7615830000000001
2014-06-06 02:00:00+00:00,2.142824666666666,0.0,0.1492748333333333,0.0,1.9935498333333328
2014-06-06 03:00:00+00:00,2.0939111666666665,0.0,0.1375553333333333,0.0,1.9563558333333333
2014-06-06 04:00:00+00:00,1.2896268333333332,0.4157568333333333,0.132017,0.0,0.741853
2014-06-06 05:00:00+00:00,1.3855203333333335,0.0,0.7171023333333334,0.0,0.668418
2014-06-06 06:00:00+00:00,0.9503915,0.3460095,0.1637643333333333,0.0,0.4406176666666667
2014-06-06 07:00:00+00:00,1.8030263333333334,0.8651818333333333,0.1951871666666666,0.460168,0.2824893333333333
2014-06-06 08:00:00+00:00,0.9561283333333332,0.1128928333333333,0.1404321666666666,0.1142466666666666,0.5885566666666667
2014-06-06 09:00:00+00:00,2.2033785,1.4010021666666663,0.6412176666666667,0.0,0.1611586666666666
2014-06-06 10:00:00+00:00,0.9913735,0.8682591666666667,0.1231143333333333,0.0,0.0
2014-06-06 11:00:00+00:00,0.1913333333333333,0.0,0.1913333333333333,0.0,0.0
